,frame,point,X,Y
984,246,0,349.12950932979584,-241.26108169555664
985,246,1,360.0255181789398,-266.2668800354004
986,246,2,347.706032037735,-315.3142261505127
987,246,3,379.03576147556305,-314.20958518981934
988,247,0,343.7210268974304,-242.63131141662598
989,247,1,353.4473980665207,-266.744327545166
990,247,2,341.7372844219208,-315.9899425506592
991,247,3,372.92258656024933,-314.55699920654297
992,248,0,336.2984336614609,-241.94037437438965
993,248,1,347.4339612722397,-267.52026557922363
994,248,2,335.38525092601776,-316.87811851501465
995,248,3,368.659467458725,-314.3273162841797
996,249,0,330.39928436279297,-243.3245086669922
997,249,1,340.9393286705017,-268.08789253234863
998,249,2,330.31744730472565,-317.334566116333
999,249,3,361.2905774116516,-314.96715545654297
1000,250,0,323.96640408039093,-244.14565086364746
1001,250,1,334.69774854183197,-268.5691165924072
1002,250,2,322.1790908575058,-318.0163764953613
1003,250,3,355.4825077056885,-315.26564598083496
1004,251,0,318.0149989128113,-244.65514183044434
1005,251,1,329.648099899292,-268.1012535095215
1006,251,2,316.4449360370636,-318.458890914917
1007,251,3,348.1280400753021,-315.9924030303955
1008,252,0,310.9015735387802,-244.42846298217773
1009,252,1,323.86879885196686,-268.7523937225342
1010,252,2,308.558540225029,-318.9641761779785
1011,252,3,342.50131702423096,-316.5176582336426
1012,253,0,304.68424236774445,-244.85547065734863
1013,253,1,317.93186688423157,-268.7815475463867
1014,253,2,303.0011361837387,-320.1028060913086
1015,253,3,336.00620198249817,-317.3478126525879
1016,254,0,298.20255947113037,-245.1928997039795
1017,254,1,311.81770169734955,-269.412260055542
1018,254,2,295.09630608558655,-320.8420658111572
1019,254,3,329.5735756158829,-317.99695014953613
1020,255,0,292.0018597841263,-245.53868293762207
1021,255,1,304.7998756170273,-269.62995529174805
1022,255,2,288.6397100687027,-321.1354064941406
1023,255,3,320.8538028001785,-318.5244655609131
1024,256,0,286.151309967041,-245.52964210510254
1025,256,1,298.8607853651047,-269.767484664917
1026,256,2,281.10808539390564,-321.425256729126
1027,256,3,315.7024608850479,-318.47991943359375
1028,257,0,279.70233142375946,-244.57735061645508
1029,257,1,292.6904286146164,-268.8767337799072
1030,257,2,275.4171978235245,-321.9203567504883
1031,257,3,307.8916811943054,-319.33173179626465
1032,258,0,274.64016473293304,-243.49599838256836
1033,258,1,286.9055668115616,-268.4557628631592
1034,258,2,267.1555906534195,-322.4596309661865
1035,258,3,301.6151876449585,-320.3236770629883
1036,259,0,268.46970641613007,-242.80125617980957
1037,259,1,280.5309602022171,-267.7993583679199
1038,259,2,261.1650824546814,-322.9811096191406
1039,259,3,293.34553134441376,-320.80936431884766
1040,260,0,263.1989986896515,-241.66620254516602
1041,260,1,275.100234746933,-266.1920642852783
1042,260,2,253.76970899105072,-323.2521057128906
1043,260,3,287.08274924755096,-321.9657039642334
1044,261,0,258.57737588882446,-239.62594985961914
1045,261,1,270.4336942434311,-264.6449375152588
1046,261,2,244.4179651737213,-322.92858123779297
1047,261,3,279.1083208322525,-322.26799964904785
1048,262,0,253.775066614151,-237.53188133239746
1049,262,1,264.63047432899475,-262.8317928314209
1050,262,2,236.95235860347748,-323.0409049987793
1051,262,3,271.0576161146164,-322.4501609802246
1052,263,0,249.75961697101593,-234.16656017303467
1053,263,1,259.7328450679779,-261.65465354919434
1054,263,2,227.3191237449646,-323.06385040283203
1055,263,3,261.8456783294678,-323.3349609375
1056,264,0,245.44144892692566,-230.56556224822998
1057,264,1,253.64843881130219,-259.14393424987793
1058,264,2,216.791699051857,-321.4204502105713
1059,264,3,251.19114339351654,-322.7038764953613
1060,265,0,241.31224501132965,-227.23085403442383
1061,265,1,250.72688376903534,-255.55435180664062
1062,265,2,209.07493168115616,-318.2278347015381
1063,265,3,240.90534496307373,-321.99625968933105
1064,266,0,237.60212910175323,-224.5554256439209
1065,266,1,245.7032107114792,-253.06377410888672
1066,266,2,198.72830772399902,-315.0095558166504
1067,266,3,230.7265466451645,-321.55674934387207
1068,267,0,235.343141913414,-220.63118934631348
1069,267,1,239.27566266059875,-250.48673629760742
1070,267,2,189.4958027601242,-312.09228515625
1071,267,3,222.88161528110504,-320.19633293151855
1072,268,0,229.81811213493347,-215.63366889953613
1073,268,1,235.5826860666275,-246.38257026672363
1074,268,2,184.4029884338379,-308.45086097717285
1075,268,3,214.94144010543823,-317.7092456817627
1076,269,0,226.742861866951,-212.5561809539795
1077,269,1,230.93805849552155,-243.715181350708
1078,269,2,177.68309444189072,-304.02302742004395
1079,269,3,209.1173102259636,-315.21915435791016
1080,270,0,225.02390277385712,-209.69488620758057
1081,270,1,226.79935812950134,-240.12147903442383
1082,270,2,171.87901121377945,-299.75598335266113
1083,270,3,201.95004200935364,-312.9928207397461
1084,271,0,223.05867075920105,-206.4111042022705
1085,271,1,224.04480350017548,-237.5229263305664
1086,271,2,165.17828786373138,-294.93913650512695
1087,271,3,196.99074929952621,-309.7863292694092
1088,272,0,220.1836838722229,-204.8399019241333
1089,272,1,220.2408403158188,-234.23458099365234
1090,272,2,162.1746164560318,-290.21424293518066
1091,272,3,190.74888986349106,-307.09081649780273
1092,273,0,216.9799268245697,-203.31088542938232
1093,273,1,217.36671674251556,-232.81846046447754
1094,273,2,157.65759426355362,-287.0144462585449
1095,273,3,186.32282030582428,-303.9565372467041
1096,274,0,214.84304773807526,-202.45662689208984
1097,274,1,214.09930300712585,-230.46870231628418
1098,274,2,154.40625339746475,-283.83124351501465
1099,274,3,184.5478600859642,-302.2374629974365
1100,275,0,212.87396889925003,-201.55423164367676
1101,275,1,211.5217403769493,-228.36992740631104
1102,275,2,152.01927995681763,-279.70032691955566
1103,275,3,182.38514506816864,-300.23460388183594
1104,276,0,211.60816061496735,-200.90337753295898
1105,276,1,210.28089201450348,-227.19926834106445
1106,276,2,150.8474839925766,-276.5221881866455
1107,276,3,179.25110059976578,-298.1785011291504
1108,277,0,209.7362807393074,-200.80716133117676
1109,277,1,207.6541839838028,-226.67371273040771
1110,277,2,149.40707051753998,-275.13442039489746
1111,277,3,176.42039662599564,-296.9600772857666
1112,278,0,207.73607182502747,-201.17268562316895
1113,278,1,206.22014379501343,-226.4284086227417
1114,278,2,147.41049259901047,-273.9594554901123
1115,278,3,174.91506958007812,-296.0644054412842
1116,279,0,206.86966037750244,-201.71369075775146
1117,279,1,204.01082253456116,-226.83151245117188
1118,279,2,145.73946011066437,-273.6177635192871
1119,279,3,174.55042111873627,-295.5373191833496
1120,280,0,205.5303053855896,-202.53250122070312
1121,280,1,202.8340625166893,-227.2704792022705
1122,280,2,145.96755266189575,-273.81792068481445
1123,280,3,174.0297667980194,-295.26100158691406
1124,281,0,204.54608970880508,-203.49639415740967
1125,281,1,201.70522910356522,-228.4978437423706
1126,281,2,146.52096211910248,-273.8777732849121
1127,281,3,174.43607014417648,-295.3978157043457
1128,282,0,203.63241183757782,-204.92069721221924
1129,282,1,201.30739384889603,-230.49669742584229
1130,282,2,146.9391741156578,-274.55471992492676
1131,282,3,174.5234044790268,-296.3990879058838
1132,283,0,202.67334651947021,-206.74776077270508
1133,283,1,201.75286370515823,-231.51329040527344
1134,283,2,147.68902552127838,-274.75945472717285
1135,283,3,175.78911119699478,-297.62085914611816
1136,284,0,202.05094814300537,-209.55071926116943
1137,284,1,202.1739957332611,-233.59992027282715
1138,284,2,147.77095144987106,-276.6225528717041
1139,284,3,177.8535481095314,-298.33651542663574
1140,285,0,203.0423750281334,-211.64531707763672
1141,285,1,202.05268746614456,-235.86065769195557
1142,285,2,147.78922069072723,-276.77699089050293
1143,285,3,180.3296840786934,-299.01466369628906
1144,286,0,202.93579387664795,-213.62139701843262
1145,286,1,202.78871315717697,-239.13165092468262
1146,286,2,150.332149207592,-278.43214988708496
1147,286,3,183.19168317317963,-300.47919273376465
1148,287,0,202.5114244222641,-217.21797466278076
1149,287,1,204.33236879110336,-241.2927532196045
1150,287,2,153.38882553577423,-281.50837898254395
1151,287,3,185.85899233818054,-301.5109348297119
1152,288,0,204.7619308233261,-218.74231338500977
1153,288,1,208.02764332294464,-243.76971244812012
1154,288,2,154.38131886720657,-283.48594665527344
1155,288,3,188.66900217533112,-303.2907485961914
1156,289,0,207.4907637834549,-221.02081775665283
1157,289,1,210.47840040922165,-247.10429191589355
1158,289,2,158.9525774717331,-286.24780654907227
1159,289,3,192.0757395029068,-306.5796947479248
1160,290,0,212.03609758615494,-222.6355791091919
1161,290,1,213.61539030075073,-248.27590942382812
1162,290,2,162.03263944387436,-289.85790252685547
1163,290,3,198.0818254351616,-308.4334373474121
1164,291,0,216.0140311717987,-225.66710472106934
1165,291,1,217.13377439975739,-251.52709007263184
1166,291,2,167.78340035676956,-294.43053245544434
1167,291,3,202.36543554067612,-311.7726802825928
1168,292,0,220.10166907310486,-228.80507469177246
1169,292,1,222.19190382957458,-253.49481582641602
1170,292,2,175.5080264210701,-299.6290397644043
1171,292,3,209.4776040315628,-314.6714973449707
1172,293,0,224.91690266132355,-230.66260814666748
1173,293,1,226.22761595249176,-254.49050903320312
1174,293,2,184.11771404743195,-304.44628715515137
1175,293,3,216.76407301425934,-317.40222930908203
1176,294,0,229.13213324546814,-232.71589279174805
1177,294,1,231.67073249816895,-256.1703586578369
1178,294,2,195.17137920856476,-309.86881256103516
1179,294,3,224.68881011009216,-320.27289390563965
1180,295,0,235.338698387146,-233.9071226119995
1181,295,1,236.82743203639984,-256.77454948425293
1182,295,2,202.86251378059387,-313.34813117980957
1183,295,3,234.63461530208588,-322.3385238647461
1184,296,0,240.2717742919922,-235.04835605621338
1185,296,1,241.93223118782043,-257.1352958679199
1186,296,2,215.06083130836487,-317.1510887145996
1187,296,3,245.10523903369904,-322.4749946594238
1188,297,0,247.81061017513275,-233.97538661956787
1189,297,1,248.5503430366516,-257.94960021972656
1190,297,2,227.45204865932465,-319.3521308898926
1191,297,3,255.4991294145584,-322.5475215911865
1192,298,0,253.58013546466827,-234.00994777679443
1193,298,1,255.08610999584198,-257.63691902160645
1194,298,2,233.5731965303421,-320.7814693450928
1195,298,3,265.3941514492035,-322.2993850708008
1196,299,0,260.8281615972519,-232.0180320739746
1197,299,1,263.36742103099823,-256.7731761932373
1198,299,2,243.51214599609375,-322.33348846435547
1199,299,3,275.43215346336365,-322.27097511291504
1200,300,0,268.1548762321472,-227.56668090820312
1201,300,1,268.9832510948181,-257.0921802520752
1202,300,2,251.0324968099594,-322.1747303009033
1203,300,3,280.7454174757004,-321.1036205291748
1204,301,0,277.11716401576996,-225.15621185302734
1205,301,1,275.9525284767151,-255.87178230285645
1206,301,2,257.25597274303436,-322.75546073913574
1207,301,3,288.410627245903,-320.38716316223145
1208,302,0,282.91845417022705,-221.33042335510254
1209,302,1,281.516432762146,-255.69391250610352
1210,302,2,263.1341485977173,-322.21203804016113
1211,302,3,293.8425461053848,-319.99966621398926
1212,303,0,291.3840572834015,-219.27042961120605
1213,303,1,288.58229970932007,-253.72209548950195
1214,303,2,270.4060935974121,-321.8305206298828
1215,303,3,301.3639633655548,-318.5151672363281
1216,304,0,297.63815546035767,-215.05032062530518
1217,304,1,295.16986548900604,-251.63944244384766
1218,304,2,278.12211191654205,-320.66139221191406
1219,304,3,308.4538253545761,-317.36595153808594
1220,305,0,305.7899948358536,-212.11182117462158
1221,305,1,302.66693222522736,-250.29436111450195
1222,305,2,285.592466711998,-320.2382755279541
1223,305,3,315.49925208091736,-316.7835330963135
1224,306,0,312.04559111595154,-210.78123092651367
1225,306,1,309.62115240097046,-248.53703498840332
1226,306,2,292.3181880712509,-319.38114166259766
1227,306,3,322.7404478788376,-316.3022232055664
1228,307,0,320.08324456214905,-209.33913230895996
1229,307,1,316.274710893631,-248.3397102355957
1230,307,2,299.33070731163025,-319.004602432251
1231,307,3,331.7018469572067,-316.0005855560303
1232,308,0,326.7508953809738,-208.3958387374878
1233,308,1,322.36470329761505,-247.70676612854004
1234,308,2,305.90834498405457,-318.37769508361816
1235,308,3,337.74186873435974,-315.54582595825195
1236,309,0,334.13644230365753,-207.87418842315674
1237,309,1,329.92761039733887,-246.5658187866211
1238,309,2,314.14456057548523,-318.5288143157959
1239,309,3,345.2958126068115,-315.17226219177246
1240,310,0,342.67827093601227,-207.38601207733154
1241,310,1,336.99601650238037,-246.84139251708984
1242,310,2,321.2907918691635,-316.7086601257324
1243,310,3,352.27798891067505,-314.2335605621338
1244,311,0,349.210736989975,-207.0408296585083
1245,311,1,344.44400131702423,-246.20919227600098
1246,311,2,328.5161941051483,-315.9183597564697
1247,311,3,359.755123257637,-313.0996799468994
1248,312,0,356.47521686553955,-205.75698852539062
1249,312,1,350.5575317144394,-247.31637954711914
1250,312,2,336.0035104751587,-315.69348335266113
1251,312,3,367.08767795562744,-313.15744400024414
1252,313,0,363.23557233810425,-207.44321823120117
1253,313,1,358.5055274963379,-247.23458290100098
1254,313,2,341.6582658290863,-315.13011932373047
1255,313,3,373.7307243347168,-312.749605178833
1256,314,0,371.7939054965973,-207.22681045532227
1257,314,1,365.4119099378586,-247.776460647583
1258,314,2,349.8699277639389,-314.7521495819092
1259,314,3,380.73857152462006,-311.81299209594727
1260,315,0,380.0106711387634,-208.47058296203613
1261,315,1,371.5129984617233,-248.01810264587402
1262,315,2,358.4677448272705,-314.10106658935547
1263,315,3,386.88036274909973,-310.6728458404541
1264,316,0,386.5712710618973,-208.69611740112305
1265,316,1,377.7193350791931,-248.5971164703369
1266,316,2,367.26425099372864,-314.5487594604492
1267,316,3,395.0607930421829,-310.4622745513916
1268,317,0,393.3375173807144,-209.68588829040527
1269,317,1,383.8405591249466,-248.6688995361328
1270,317,2,374.86148750782013,-313.28264236450195
1271,317,3,402.0422329902649,-309.0209770202637
1272,318,0,401.32431149482727,-211.23417377471924
1273,318,1,390.68955659866333,-249.21546936035156
1274,318,2,380.5659849643707,-312.5199794769287
1275,318,3,409.8281797170639,-308.48876953125
1276,319,0,411.2290838956833,-212.74507999420166
1277,319,1,397.2723741531372,-250.58890342712402
1278,319,2,388.3128032684326,-311.53029441833496
1279,319,3,416.8239405155182,-307.6348114013672
1280,320,0,419.7177679538727,-215.33276081085205
1281,320,1,404.63654136657715,-252.1248722076416
1282,320,2,395.35480213165283,-311.03447914123535
1283,320,3,426.2902765274048,-307.31377601623535
1284,321,0,426.2088203430176,-217.93865203857422
1285,321,1,411.2932484149933,-253.3052158355713
1286,321,2,403.5286560058594,-309.46271896362305
1287,321,3,434.2417001724243,-306.582670211792
1288,322,0,434.27734994888306,-219.14998054504395
1289,322,1,417.88932037353516,-253.46795082092285
1290,322,2,411.41863203048706,-308.92218589782715
1291,322,3,440.78541469573975,-306.0636806488037
1292,323,0,440.97057008743286,-220.5319118499756
1293,323,1,425.0022886991501,-254.4393539428711
1294,323,2,417.93748819828033,-308.5066223144531
1295,323,3,448.76999974250793,-305.86913108825684
1296,324,0,449.8761076927185,-223.2572364807129
1297,324,1,432.8849265575409,-254.5939064025879
1298,324,2,425.3976101875305,-307.73019790649414
1299,324,3,455.7573051452637,-305.39477348327637
1300,325,0,455.83287048339844,-224.89738941192627
1301,325,1,439.4965889453888,-255.63311576843262
1302,325,2,431.09456634521484,-307.5193405151367
1303,325,3,464.43939685821533,-305.0294780731201
1304,326,0,463.9422297477722,-225.42562007904053
1305,326,1,446.5118758678436,-255.63228607177734
1306,326,2,439.4023861885071,-306.7553901672363
1307,326,3,471.09326004981995,-304.3278980255127
1308,327,0,470.2260868549347,-226.11226558685303
1309,327,1,452.63236355781555,-255.70913314819336
1310,327,2,448.7451159954071,-305.99352836608887
1311,327,3,479.3232800960541,-303.5598850250244
1312,328,0,478.5823538303375,-226.46019458770752
1313,328,1,459.57244062423706,-255.43152809143066
1314,328,2,455.3259530067444,-305.47694206237793
1315,328,3,487.65943694114685,-302.65110969543457
1316,329,0,485.36007714271545,-226.74490928649902
1317,329,1,465.97599363327026,-255.38168907165527
1318,329,2,464.27516412734985,-303.9447784423828
1319,329,3,495.0555467605591,-302.03264236450195
1320,330,0,492.74851870536804,-226.39878273010254
1321,330,1,473.6501920223236,-255.73619842529297
1322,330,2,471.2623679637909,-303.80221366882324
1323,330,3,503.99043703079224,-301.56678199768066
1324,331,0,498.7741434574127,-225.61586380004883
1325,331,1,479.957053899765,-254.80459213256836
1326,331,2,480.21802854537964,-302.4975872039795
1327,331,3,510.6125099658966,-300.73144912719727
1328,332,0,505.61910367012024,-224.64504718780518
1329,332,1,488.11252427101135,-254.23376083374023
1330,332,2,488.20880913734436,-302.12977409362793
1331,332,3,519.1943557262421,-299.64054107666016
1332,333,0,511.2088565826416,-222.52211093902588
1333,333,1,494.95692586898804,-252.1732234954834
1334,333,2,496.59529209136963,-301.48509979248047
1335,333,3,527.7935693264008,-298.7989139556885
1336,334,0,517.9790132045746,-219.70397472381592
1337,334,1,502.750515460968,-249.84400749206543
1338,334,2,504.7465982437134,-301.2894630432129
1339,334,3,535.0078246593475,-298.5205936431885
1340,335,0,522.9411878585815,-217.66654014587402
1341,335,1,509.5590133666992,-247.9127025604248
1342,335,2,513.4430108070374,-300.4057502746582
1343,335,3,543.7065732479095,-297.0120906829834
1344,336,0,528.7792196273804,-214.83824729919434
1345,336,1,516.1166932582855,-245.94520568847656
1346,336,2,522.3845028877258,-298.8211441040039
1347,336,3,551.2652399539948,-294.9689483642578
1348,337,0,533.6944706439972,-210.953950881958
1349,337,1,523.0888652801514,-243.58294486999512
1350,337,2,531.9277245998383,-297.0857906341553
1351,337,3,560.0976498126984,-292.9221439361572
1352,338,0,538.2201640605927,-206.96067810058594
1353,338,1,528.9828600883484,-241.2443447113037
1354,338,2,540.4100861549377,-295.3609085083008
1355,338,3,569.3631892204285,-290.1742172241211
1356,339,0,542.9031836986542,-203.68070125579834
1357,339,1,534.5975983142853,-238.46508979797363
1358,339,2,548.6309652328491,-293.6715888977051
1359,339,3,576.7209577560425,-286.7831325531006
1360,340,0,547.2925243377686,-199.99600410461426
1361,340,1,542.4367911815643,-235.74650287628174
1362,340,2,558.7753579616547,-291.806116104126
1363,340,3,586.3823518753052,-282.82593727111816
1364,341,0,551.6172688007355,-196.2264633178711
1365,341,1,548.06955742836,-233.35340023040771
1366,341,2,567.0959243774414,-289.6823787689209
1367,341,3,593.1343281269073,-278.725061416626
1368,342,0,554.7002127170563,-192.2288417816162
1369,342,1,553.7275121212006,-228.8122272491455
1370,342,2,574.8652396202087,-285.38105964660645
1371,342,3,600.5134763717651,-273.3826160430908
1372,343,0,556.8470199108124,-188.11736583709717
1373,343,1,558.8882489204407,-226.8424415588379
1374,343,2,582.2737913131714,-282.31590270996094
1375,343,3,607.3955590724945,-268.96307945251465
1376,344,0,559.1758847236633,-183.8686180114746
1377,344,1,561.9891192913055,-222.10650444030762
1378,344,2,589.0644643306732,-277.16543197631836
1379,344,3,612.7187511920929,-262.5142478942871
1380,345,0,561.64541888237,-180.4368782043457
1381,345,1,566.5608730316162,-218.77099514007568
1382,345,2,596.1284523010254,-272.30109214782715
1383,345,3,618.51793384552,-256.1010932922363
1384,346,0,562.7090213298798,-176.69129848480225
1385,346,1,569.7959632873535,-215.6033420562744
1386,346,2,602.2179114818573,-268.21595191955566
1387,346,3,623.9611773490906,-250.7966423034668
1388,347,0,566.2145318984985,-173.5038185119629
1389,347,1,572.4974241256714,-211.52774333953857
1390,347,2,605.8515479564667,-264.2172145843506
1391,347,3,627.2018537521362,-246.13268852233887
1392,348,0,568.3378264904022,-169.74048614501953
1393,348,1,574.5649080276489,-208.68538856506348
1394,348,2,610.5203990936279,-260.79943656921387
1395,348,3,627.9014933109283,-240.08288383483887
1396,349,0,568.4084658622742,-167.40355968475342
1397,349,1,576.607711315155,-205.22375106811523
1398,349,2,611.4033150672913,-257.55300521850586
1399,349,3,629.8436443805695,-235.25673866271973
1400,350,0,568.3509793281555,-165.0377368927002
1401,350,1,577.5192182064056,-202.7171802520752
1402,350,2,615.0498504638672,-254.59848403930664
1403,350,3,633.2079269886017,-232.0607042312622
1404,351,0,569.311695098877,-162.8267240524292
1405,351,1,579.289671421051,-201.76619052886963
1406,351,2,616.6252455711365,-252.8624725341797
1407,351,3,635.3109591007233,-229.20056819915771
1408,352,0,570.1543908119202,-160.42566776275635
1409,352,1,580.5736219882965,-201.32602214813232
1410,352,2,618.4651193618774,-249.18405532836914
1411,352,3,636.8888425827026,-227.25863456726074
1412,353,0,570.8055832386017,-158.9242458343506
1413,353,1,581.4034187793732,-199.11373615264893
1414,353,2,619.8106698989868,-248.4375286102295
1415,353,3,638.0976848602295,-225.69296836853027
1416,354,0,571.2987384796143,-157.96917915344238
1417,354,1,581.2043995857239,-196.73975944519043
1418,354,2,621.67999792099,-247.46332168579102
1419,354,3,638.7614207267761,-224.39184665679932
1420,355,0,571.614203453064,-157.137451171875
1421,355,1,582.0676624774933,-196.7676544189453
1422,355,2,622.8999109268188,-246.51692390441895
1423,355,3,639.0712487697601,-223.22243213653564
1424,356,0,571.5016679763794,-156.991868019104
1425,356,1,581.1011066436768,-196.47746086120605
1426,356,2,623.125997543335,-245.82693099975586
1427,356,3,639.2755494117737,-222.27437496185303
1428,357,0,571.5630140304565,-157.5454330444336
1429,357,1,579.8553450107574,-195.99011421203613
1430,357,2,624.0331878662109,-244.9577522277832
1431,357,3,638.9796359539032,-222.36408233642578
1432,358,0,571.2643582820892,-158.71593475341797
1433,358,1,579.2394976615906,-196.283597946167
1434,358,2,622.5721056461334,-245.8289337158203
1435,358,3,638.5305604934692,-223.89411449432373
1436,359,0,571.0659484863281,-160.77223777770996
1437,359,1,578.406806230545,-197.6172924041748
1438,359,2,621.786337852478,-246.88719749450684
1439,359,3,638.1928017139435,-225.17804145812988
1440,360,0,570.7635855674744,-163.87742042541504
1441,360,1,578.1221158504486,-199.47511196136475
1442,360,2,620.8684830665588,-248.80926132202148
1443,360,3,636.9709589481354,-226.85658931732178
1444,361,0,571.1750814914703,-166.59297466278076
1445,361,1,578.2567420005798,-202.62770175933838
1446,361,2,620.5511898994446,-251.06663703918457
1447,361,3,637.7369720935822,-229.25780296325684
1448,362,0,571.2256107330322,-169.9123477935791
1449,362,1,576.7950503826141,-204.68446254730225
1450,362,2,614.8940985202789,-254.50695991516113
1451,362,3,633.3849062919617,-232.86390781402588
1452,363,0,570.94371342659,-172.7421998977661
1453,363,1,575.2651062011719,-208.15847396850586
1454,363,2,612.2337720394135,-260.1782512664795
1455,363,3,630.5287091732025,-237.75067806243896
1456,364,0,569.7456879615784,-176.43640995025635
1457,364,1,574.3374502658844,-211.35673999786377
1458,364,2,609.4036774635315,-263.2199478149414
1459,364,3,626.9552507400513,-241.76934242248535
1460,365,0,567.0404691696167,-178.86727809906006
1461,365,1,571.0188217163086,-216.00013732910156
1462,365,2,602.9954524040222,-267.19862937927246
1463,365,3,624.1326720714569,-247.22908973693848
1464,366,0,565.5555696487427,-181.18403434753418
1465,366,1,568.3559560775757,-212.0910358428955
1466,366,2,596.5931689739227,-271.89125061035156
1467,366,3,618.418449640274,-252.64700889587402
1468,367,0,561.8424067497253,-182.91771411895752
1469,367,1,565.3849890232086,-215.5890941619873
1470,367,2,594.2951803207397,-274.56836700439453
1471,367,3,613.5239181518555,-259.90482330322266
1472,368,0,558.3212549686432,-185.73547840118408
1473,368,1,558.8286802768707,-213.50738525390625
1474,368,2,587.6577708721161,-281.0764503479004
1475,368,3,608.312296628952,-265.7868003845215
1476,369,0,555.8884370326996,-188.38540077209473
1477,369,1,553.4181411266327,-216.01136684417725
1478,369,2,577.545930147171,-285.5789566040039
1479,369,3,601.4820635318756,-270.838565826416
1480,370,0,551.5400276184082,-191.5734100341797
1481,370,1,548.3943157196045,-221.14142417907715
1482,370,2,569.6258397102356,-289.05369758605957
1483,370,3,594.6157236099243,-276.62999153137207
1484,371,0,546.784946680069,-193.49407196044922
1485,371,1,543.8261675834656,-225.62925338745117
1486,371,2,560.8795580863953,-292.00364112854004
1487,371,3,587.2974643707275,-281.4315605163574
1488,372,0,541.3068151473999,-195.75881481170654
1489,372,1,537.6178250312805,-230.85638523101807
1490,372,2,549.4528398513794,-294.70190048217773
1491,372,3,578.6674761772156,-285.94093322753906
1492,373,0,534.1735081672668,-197.42085456848145
1493,373,1,531.9652533531189,-231.54643535614014
1494,373,2,542.4484205245972,-296.9894313812256
1495,373,3,570.9373655319214,-289.32861328125
1496,374,0,529.9324035644531,-198.2540988922119
1497,374,1,526.9264469146729,-233.54257106781006
1498,374,2,533.2242693901062,-297.85237312316895
1499,374,3,561.2108166217804,-292.4751091003418
1500,375,0,522.7513604164124,-198.3799409866333
1501,375,1,518.3372375965118,-234.6273136138916
1502,375,2,524.3031413555145,-298.9650249481201
1503,375,3,552.7289628982544,-294.69380378723145
1504,376,0,516.3696441650391,-199.38360214233398
1505,376,1,511.36618280410767,-236.29690647125244
1506,376,2,514.9903228282928,-299.29195404052734
1507,376,3,544.1977479457855,-296.2718868255615
1508,377,0,509.10846519470215,-200.26910305023193
1509,377,1,503.81294989585876,-237.83663749694824
1510,377,2,505.047488451004,-300.113582611084
1511,377,3,534.287008523941,-297.5863552093506
1512,378,0,502.5740439891815,-200.6481170654297
1513,378,1,497.16147351264954,-239.27172660827637
1514,378,2,495.63945150375366,-300.8077812194824
1515,378,3,526.4960088729858,-298.4303855895996
1516,379,0,494.5934200286865,-201.04844570159912
1517,379,1,490.0895125865936,-239.18762683868408
1518,379,2,486.4477000236511,-301.5700435638428
1519,379,3,519.0217437744141,-299.783992767334
1520,380,0,488.0963752269745,-201.54790878295898
1521,380,1,481.83293294906616,-240.16963005065918
1522,380,2,478.0269892215729,-301.265230178833
1523,380,3,508.58311343193054,-300.2255916595459
1524,381,0,478.46773624420166,-202.8775119781494
1525,381,1,475.0824294090271,-240.0139045715332
1526,381,2,469.6775779724121,-302.0005130767822
1527,381,3,499.72587060928345,-300.9773254394531
1528,382,0,471.33209323883057,-204.08962726593018
1529,382,1,468.54673862457275,-241.55150413513184
1530,382,2,460.29772567749023,-303.1390857696533
1531,382,3,490.8558304309845,-301.2243175506592
1532,383,0,464.528927564621,-205.88921070098877
1533,383,1,461.6741523742676,-242.6886749267578
1534,383,2,452.68279123306274,-304.4061756134033
1535,383,3,483.0145046710968,-302.208194732666
1536,384,0,455.8595824241638,-208.19744110107422
1537,384,1,454.38676929473877,-244.17783737182617
1538,384,2,445.51820182800293,-305.73317527770996
1539,384,3,475.65825963020325,-303.02441596984863
1540,385,0,448.0458827018738,-210.50930500030518
1541,385,1,448.10997104644775,-245.76956748962402
1542,385,2,437.81023263931274,-305.7413578033447
1543,385,3,466.52191257476807,-303.4875011444092
1544,386,0,440.389102935791,-212.9888391494751
1545,386,1,440.3469021320343,-247.6941204071045
1546,386,2,429.5235893726349,-306.31662368774414
1547,386,3,459.4949963092804,-304.34520721435547
1548,387,0,433.32105231285095,-215.50310611724854
1549,387,1,433.2390375137329,-248.726806640625
1550,387,2,423.93261766433716,-307.59138107299805
1551,387,3,452.3882489204407,-305.4404926300049
1552,388,0,425.29820215702057,-217.7697229385376
1553,388,1,425.92235255241394,-251.54560089111328
1554,388,2,416.5873671770096,-307.6134967803955
1555,388,3,443.6989459991455,-306.1776924133301
1556,389,0,416.8787101507187,-221.0465669631958
1557,389,1,420.1956374645233,-253.0612564086914
1558,389,2,409.06203961372375,-308.64566802978516
1559,389,3,436.6306414604187,-306.4688301086426
1560,390,0,410.34507608413696,-224.48175430297852
1561,390,1,412.279203414917,-254.56243515014648
1562,390,2,399.96593821048737,-309.1340160369873
1563,390,3,428.0484402179718,-307.32373237609863
1564,391,0,402.40896356105804,-227.62066841125488
1565,391,1,406.13708209991455,-255.83436012268066
1566,391,2,393.63139951229095,-310.38293838500977
1567,391,3,423.717449426651,-308.3945560455322
1568,392,0,395.41579270362854,-231.00804805755615
1569,392,1,399.1314185857773,-258.3431339263916
